-0.000579,0.016099
-0.087139,0.020745
0.061336,0.055424
0.029818,-0.032382
0.008233,-0.002191
0.065089,0.078757
-0.029987,-0.036044
0.089552,-0.087573
-0.098297,0.049520
0.074167,-0.038163
0.086350,-0.076985
0.070886,-0.033615
0.019358,0.009094
-0.036765,0.044594
-0.032397,-0.022818
-0.050268,0.086355
0.093096,0.051719
0.064679,0.040474
0.045797,0.097661
-0.043041,0.056032
0.025729,-0.070328
0.033224,-0.019935
0.019571,0.087950
-0.004463,-0.060955
0.048065,-0.030572
0.076231,0.090669
0.002634,-0.069266
0.039573,-0.084192
0.038702,-0.039766
0.007038,0.048116
-0.069552,0.049113
-0.012975,-0.024397
-0.021648,-0.047854
-0.073067,0.050929
0.055722,-0.003656
0.000354,0.017867
0.096872,-0.069711
-0.065044,0.041248
-0.010393,-0.051688
-0.024624,0.028875
0.019887,0.008268
-0.029093,0.073059
-0.068734,0.057148
-0.068286,-0.039307
-0.010722,-0.052931
0.013118,0.025191
-0.002332,0.070467
-0.016283,-0.055356
-0.020240,0.004892
0.074506,-0.004629
-0.088046,-0.001522
0.025241,0.024633
-0.098316,-0.055020
-0.044201,0.046036
0.091184,0.017622
-0.051816,-0.030849
-0.057902,-0.030070
0.052977,0.032271
-0.069292,0.083420
-0.089847,-0.075730
0.043173,-0.052579
0.037885,0.022254
-0.046910,-0.067215
0.009682,0.032921
-0.048992,-0.087507
0.040672,-0.099400
0.054668,0.018027
-0.019534,-0.002864
-0.066181,0.047093
0.098242,0.059471
-0.086905,-0.089049
-0.009478,0.015118
-0.015704,0.098075
0.089774,0.077814
-0.024691,-0.073112
-0.002697,0.052374
-0.030697,0.018314
0.023271,0.093285
0.034760,-0.010506
0.072741,0.016487
0.062904,0.011962
-0.052934,-0.098271
-0.000209,0.050669
0.009432,0.017742
-0.090747,0.032180
-0.085437,-0.014000
0.084764,0.028875
0.050405,0.051999
0.071738,-0.000621
0.088560,-0.062004
0.095578,0.080543
0.044164,-0.052663
-0.078919,0.047775
0.032871,0.027071
0.024315,-0.007352
-0.022422,-0.047010
0.027293,-0.040988
-0.024644,-0.046052
-0.085147,-0.071673
0.092017,-0.029664
0.057707,-0.081522
-0.039680,-0.063004
-0.062336,0.087258
0.062920,-0.034513
0.083156,-0.036513
0.032232,-0.018168
0.025541,0.019922
-0.038285,0.034175
0.073056,-0.014010
0.026799,-0.011475
-0.052605,0.078204
-0.084326,0.039817
-0.057012,0.043742
-0.039929,-0.051132
0.050781,0.028228
-0.061338,0.028422
-0.090696,-0.097808
-0.013148,0.035815
0.009073,0.026825
-0.024821,0.049839
-0.036683,-0.064255
-0.074449,0.085774
-0.007298,-0.073024
0.073067,-0.080968
-0.025926,-0.013100
-0.043403,0.066277
0.012051,-0.066753
-0.052222,0.075102
-0.031016,-0.039761
0.025233,0.016683
-0.061852,0.009842
-0.051326,-0.000642
-0.049309,-0.053876
0.042549,0.031092
0.075697,0.000290
0.004727,0.036227
0.032441,0.022417
0.059574,-0.045521
0.066589,0.061732
-0.015043,0.074394
0.043044,-0.071317
0.005390,0.006697
0.057342,0.033397
-0.044617,0.037264
0.092555,-0.018788
0.045750,-0.016604
-0.028019,-0.076253
0.063147,-0.025951
0.095304,0.020329
0.001594,-0.071614
-0.052239,-0.062186
0.089656,-0.049778
0.065488,0.041650
0.093449,-0.004478
0.046413,-0.073319
0.035412,-0.025037
0.050976,-0.027811
-0.079017,0.052854
0.029962,-0.008168
0.001952,-0.001873
0.001816,-0.069701
-0.030668,-0.007939
0.016050,0.021901
-0.086845,-0.093232
-0.025513,-0.031996
-0.076507,-0.035641
-0.070335,-0.032035
0.074768,-0.000317
-0.090768,-0.063979
0.052687,0.047658
0.069482,0.001760
0.053113,-0.020537
0.023955,0.022341
0.035271,-0.065055
0.078561,-0.046485
0.052599,0.030291
0.071464,-0.022600
-0.013346,0.040776
0.010133,0.037429
-0.054283,-0.063747
-0.008422,0.041896
-0.036572,0.057328
0.084338,0.073816
-0.046502,0.067071
-0.062418,0.061842
-0.095464,0.043420
0.001422,0.030455
-0.004029,-0.023210
0.094775,0.050998
-0.041607,-0.066331
-0.003120,0.053158
0.027480,0.002186
0.076363,-0.030285
-0.021964,0.065424
0.067201,0.033115
0.056870,0.086407
0.029631,0.045282
-0.058023,-0.089058
0.034920,-0.083511
0.020930,0.058053
0.065143,0.052907
0.077133,0.021239
0.054148,-0.025043
-0.090263,-0.029813
-0.091562,0.049802
0.067564,0.061454
-0.046113,0.024386
-0.061779,0.071854
0.005838,-0.048526
0.016665,0.009100
0.015445,0.076616
0.029190,-0.007896
-0.043933,0.051085
-0.023223,-0.064411
0.074537,-0.078822
0.042852,-0.072395
0.040672,-0.014194
-0.069957,-0.069604
-0.056344,-0.027284
0.052465,0.033844
0.042801,0.046130
0.040142,0.017660
0.005074,0.028439
0.036190,0.012182
0.063274,0.045015
-0.020751,0.024733
-0.090058,-0.040167
-0.016142,0.071721
0.033618,0.066670
0.024508,0.061073
0.060551,-0.095119
0.035091,-0.066409
-0.046725,-0.023935
0.072649,-0.020563
0.034347,-0.030947
-0.093581,-0.081557
-0.029046,0.098471
-0.041042,-0.063391
-0.068019,0.076166
-0.027892,-0.050971
0.073264,0.021124
-0.011091,0.079525
-0.057614,-0.061086
-0.003303,0.006819
0.028024,0.013465
0.026486,-0.026216
0.092453,0.032469
0.061499,-0.010349
-0.043538,-0.044751
-0.001136,-0.053928
0.049826,0.006284
-0.014074,0.032726
-0.056367,-0.052877
0.055542,-0.046922
0.082757,0.004053
-0.004170,0.063955
-0.046434,0.062385
-0.033166,-0.099582
0.015539,-0.097830
0.082752,-0.021558
-0.011724,-0.025933
0.075385,0.023010
-0.045392,0.066250
0.079900,-0.084208
-0.000486,0.045979
-0.068374,-0.062763
0.041449,-0.025761
-0.004801,-0.039940
-0.036200,0.029502
0.080234,0.046060
-0.063661,0.003795
-0.064421,0.036093
-0.041287,-0.075314
-0.078643,0.061305
0.060398,0.021634
0.042560,0.074800
-0.041893,0.002083
-0.089552,0.078902
-0.080689,-0.043139
0.002241,0.010786
0.043212,0.016425
0.007514,-0.057102
-0.013817,-0.016727
-0.047707,-0.024645
0.084297,0.001663
0.037733,-0.012136
-0.037698,-0.010594
-0.008273,-0.020371
-0.058553,0.056746
0.045400,-0.030334
0.002666,0.016002
0.037891,-0.060748
0.020539,-0.072531
-0.058075,0.042675
-0.007226,-0.066611
-0.065526,0.052204
0.070473,-0.031008
0.097922,0.020826
0.055272,0.006863
0.070585,0.046967
-0.013426,-0.025179
-0.046284,-0.048591
-0.040408,-0.020444
-0.028874,-0.058471
-0.050718,-0.020961
0.008748,0.034569
0.022397,-0.052724
0.097826,0.017869
-0.034162,-0.052749
-0.050987,-0.002274
-0.039071,0.025807
0.037709,-0.032738
-0.041641,-0.022172
-0.071406,-0.075588
-0.064461,0.072843
-0.070058,-0.092213
0.089995,-0.071156
0.084038,-0.019824
-0.011549,-0.059099
0.033475,0.037589
0.057844,0.035857
0.033865,0.003788
-0.091213,-0.015210
0.024465,0.016083
0.021083,-0.017009
-0.079697,0.027384
-0.099754,-0.062563
-0.087470,-0.098869
-0.078911,0.009325
0.015898,0.065816
0.016033,0.024663
-0.067401,-0.026625
0.082851,0.092992
-0.043455,-0.097614
0.092779,0.015255
-0.002352,0.067912
0.006410,-0.050378
-0.040445,-0.037585
0.037931,0.027315
-0.019501,-0.088186
0.054331,0.041083
-0.084815,-0.027380
-0.064896,0.090173
0.080300,-0.094431
0.078501,0.007626
0.081215,0.024389
-0.038248,0.094813
0.082997,0.056262
0.030056,0.016883
-0.039987,0.024970
0.067827,-0.009813
0.015933,0.003960
-0.026448,-0.038564
0.047462,-0.022640
-0.087277,-0.084127
-0.015149,-0.001382
0.021530,0.018668
-0.002384,0.091521
-0.044577,0.032718
-0.027843,0.061114
0.066801,-0.001925
0.063839,0.010825
0.075463,0.099445
-0.012000,0.090683
-0.070534,-0.061818
-0.049907,0.069563
0.074537,0.054596
0.041330,-0.085899
-0.024599,-0.002977
0.007945,0.062294
0.054004,0.025336
0.020185,0.034004
-0.081087,0.068166
0.024614,0.074549
0.012446,-0.026234
-0.043020,-0.035864
0.054015,0.090178
-0.023653,-0.043478
0.021880,-0.069875
-0.064395,0.038459
-0.068990,-0.079975
-0.013516,0.064620
0.035789,0.059427
0.076979,-0.056399
-0.032669,0.018586
0.069997,-0.029149
-0.092124,-0.034785
0.058752,0.039478
0.049180,0.050961
0.006415,0.033045
0.071443,-0.070864
0.094392,-0.005938
0.092593,-0.053816
-0.084368,0.017624
-0.030842,-0.025087
0.058905,-0.058458
0.086714,0.001044
-0.013106,0.073479
0.021211,-0.014635
0.039363,0.037688
-0.051232,-0.011865
-0.021618,-0.055641
-0.053123,0.004434
-0.043817,-0.032899
-0.076853,-0.009068
-0.063961,0.079989
-0.021384,0.097473
0.097512,0.027958
0.064361,-0.019800
-0.014934,0.099826
-0.029787,0.047014
-0.037422,0.065360
0.048098,0.087645
0.006277,0.000013
-0.021708,0.015487
-0.053613,0.038165
-0.038530,0.078511
-0.080640,-0.000748
0.069349,-0.059387
0.044684,0.078444
-0.001888,-0.060462
-0.011723,0.042518
-0.039917,0.068750
0.032875,-0.056529
0.019624,-0.003670
-0.018711,0.096916
-0.094588,0.056696
-0.071746,0.058490
-0.055014,-0.071070
-0.071220,-0.064527
0.000904,-0.052612
-0.015305,-0.001009
0.055080,0.042090
0.044191,-0.013618
-0.036353,0.028491
-0.036121,0.031410
-0.021972,0.087778
0.073497,0.061766
0.039315,-0.066612
-0.070127,0.053156
0.028110,-0.010101
0.089429,0.001169
0.099219,-0.096489
0.018808,-0.042758
-0.099724,0.094162
-0.087150,-0.074346
-0.033659,0.038764
0.072927,0.023625
-0.023200,-0.052421
0.025311,-0.038802
0.040743,0.050528
0.053560,-0.036725
0.017395,-0.029763
-0.073578,0.060638
0.029459,-0.051817
-0.097673,-0.074337
0.028859,0.034727
-0.051295,0.029593
-0.081052,0.003384
-0.027651,0.046341
-0.085443,0.002436
-0.085017,-0.007314
-0.094942,-0.002384
-0.096425,-0.082128
0.041239,0.019076
-0.075799,-0.015749
0.035871,-0.074038
0.054874,-0.064461
0.027122,-0.040511
0.058675,-0.091668
-0.092353,0.067201
0.000049,0.069825
-0.009627,0.051791
0.007853,0.042668
0.044550,0.096701
-0.042102,-0.039356
-0.023893,-0.003726
-0.025633,0.044825
0.002135,-0.075190
0.045936,0.070457
-0.023228,0.015456
0.043249,-0.049188
-0.037454,-0.086755
-0.091429,0.013304
0.099570,0.079514
0.099759,-0.043363
0.074534,0.002476
0.009306,-0.009540
0.094917,-0.060390
0.025278,-0.015224
-0.043373,0.011919
0.077553,-0.024170
-0.037314,0.022119
0.053234,0.000555
-0.082628,0.001485
0.021947,0.084626
-0.089592,-0.019940
0.077179,-0.035028
-0.021843,-0.057866
0.007452,0.043415
-0.098539,-0.003220
-0.091569,-0.058818
0.004711,0.056643
-0.004861,0.070015
0.003145,0.020326
-0.079901,-0.045269
0.052164,0.060926
0.028644,0.015969
0.014768,0.005375
-0.033514,-0.044297
0.095527,-0.075266
0.010245,0.056410
-0.089133,-0.009094
-0.082131,-0.074594
0.073534,0.031266
0.001382,0.028381
-0.023459,0.096608
0.025638,-0.065360
-0.057690,-0.014949
-0.014315,0.003389
-0.000457,-0.056364
0.023768,-0.061422
-0.054063,0.006407
0.051674,-0.030454
-0.055664,-0.026399
0.025496,-0.047007
0.001419,-0.024115
0.014037,0.013497
-0.042367,-0.053060
-0.034134,0.011016
-0.036212,-0.092293
-0.041267,-0.013966
-0.078159,0.044217
0.011984,-0.065516
-0.066197,0.034418
0.081230,0.012722
0.010808,-0.080689
0.013520,0.096058
-0.030853,0.044861
-0.070137,0.060234
-0.029589,0.001992
0.009910,0.067836
-0.014190,-0.012486
0.024300,0.028786
-0.045214,0.083921
0.060764,0.032950
-0.040776,0.060882
0.056637,0.077364
0.044194,-0.077897
0.085567,0.035822
-0.061783,-0.015795
-0.000802,0.047874
-0.022369,0.025763
0.039713,0.061666
0.003182,0.033997
0.092854,0.058859
-0.044648,-0.011342
0.056331,0.072421
0.002088,-0.068323
-0.071496,-0.029107
0.019493,-0.032091
-0.049821,-0.001189
0.071492,-0.087998
0.091690,0.038569
0.003405,-0.040831
-0.006939,0.021911
0.077094,-0.074942
0.000772,0.077257
0.038478,-0.044656
0.086457,0.016387
-0.022807,0.022046
0.093713,-0.060155
0.038704,-0.043767
0.036863,-0.040433
-0.081400,0.081753
0.076584,-0.010038
0.022189,0.088972
0.011656,-0.005830
0.014332,0.049652
-0.082340,-0.039246
-0.034162,0.033985
0.063297,-0.093507
-0.078176,0.002017
-0.047811,0.016611
-0.009050,-0.047415
-0.065352,-0.084217
-0.089450,0.057387
0.088054,0.006108
-0.085268,-0.048520
0.075761,0.021495
0.000867,0.058781
0.088075,-0.063838
-0.069551,0.075501
-0.080427,0.056586
-0.059796,-0.097378
0.067948,0.025175
0.049920,0.011413
0.020021,0.023492
0.041302,-0.010164
-0.029164,-0.012672
-0.050575,0.071844
0.096617,0.042292
-0.000629,0.099415
0.039737,-0.056266
0.000908,-0.013436
0.064057,0.067952
-0.049235,0.094814
-0.079501,0.064370
0.085991,-0.079944
0.000798,-0.061780
-0.070173,-0.080401
0.018151,-0.004291
0.099660,-0.094522
0.099185,-0.063276
-0.071476,-0.001094
-0.008924,0.081268
0.084640,0.058589
0.098111,0.038994
-0.000913,-0.022137
-0.003577,-0.087681
0.005287,-0.006976
0.090064,0.053341
0.085507,0.080525
0.023924,0.089029
0.070115,-0.058741
-0.055551,-0.084570
0.048011,-0.072199
-0.057493,0.021447
-0.037839,0.023817
-0.014997,-0.043494
0.028907,0.074344
-0.041265,0.074311
-0.059255,-0.046149
-0.027636,-0.056421
-0.001249,0.007388
0.075769,0.018525
0.037909,-0.010327
0.032455,0.085501
0.011753,0.079547
0.042404,0.063179
-0.053699,-0.078773
-0.053239,0.092294
-0.093123,-0.009377
0.065336,-0.025587
0.088276,-0.037628
-0.042767,0.045735
0.085272,0.023159
-0.081680,-0.095644
0.061636,0.006657
0.083911,0.048709
0.012302,-0.009755
0.042150,-0.085261
0.030698,0.072481
0.011258,0.035935
0.024054,-0.042049
0.050006,-0.038046
-0.017212,-0.052376
-0.069211,-0.089443
-0.043454,-0.077257
-0.072512,0.057602
-0.038372,0.055429
0.027671,-0.034241
-0.064192,-0.090106
0.011045,-0.059089
-0.015727,0.016996
0.078214,0.027314
0.072100,0.076439
0.047878,-0.092317
-0.012768,0.028131
-0.094319,0.074847
0.077124,0.072856
0.010976,-0.029911
0.084085,-0.052229
-0.049303,0.081035
0.083764,-0.073237
-0.050475,-0.047647
-0.030061,-0.012545
0.099474,0.033654
0.084241,0.022614
0.069237,-0.036555
0.028777,-0.031791
0.015551,0.047478
0.043883,-0.093774
-0.010665,0.071582
0.047111,0.001827
0.060136,-0.021536
-0.003155,0.027869
-0.098661,-0.030383
0.021719,0.041353
-0.088614,-0.013682
-0.099985,0.013261
-0.052289,-0.074177
-0.018174,-0.050047
-0.024935,0.055528
0.085844,-0.082287
-0.010412,0.060083
-0.009584,-0.095862
-0.025318,0.057559
0.046722,0.076594
0.028329,-0.056016
0.092826,-0.068358
0.079036,-0.087077
-0.011335,0.033089
0.034939,0.044305
-0.066004,-0.004007
0.069178,0.049865
0.096415,0.011486
0.081274,0.022885
0.061329,0.030911
-0.000641,-0.087058
0.030569,0.060103
0.026838,-0.031669
0.004070,-0.053463
-0.022279,-0.049117
0.033622,0.060674
0.000966,-0.048802
-0.010064,-0.048505
-0.023901,0.016804
0.016507,-0.012029
-0.020150,-0.077535
0.088291,0.082579
0.097153,0.021972
-0.017340,0.017170
0.016314,-0.064421
0.040734,-0.095861
-0.023377,-0.016363
-0.050687,0.040143
0.059295,0.006717
-0.002059,-0.033658
0.077965,-0.010903
0.066558,-0.046811
0.077452,0.091916
-0.026738,-0.005073
0.068656,-0.052779
0.068795,-0.084761
-0.037161,-0.007631
-0.002400,-0.032175
0.084882,0.070790
-0.020432,-0.044471
-0.010697,-0.047325
0.035913,-0.030413
-0.020220,-0.011934
-0.001765,0.008347
-0.036412,0.036366
0.099173,-0.006220
-0.068846,-0.078403
0.016655,-0.074201
0.038846,-0.053346
0.061164,-0.095154
0.072506,-0.060714
0.070110,-0.001360
0.007368,-0.097248
0.086833,0.030909
0.074434,-0.026476
0.030490,-0.033270
-0.065299,0.060790
-0.011589,0.037166
-0.003962,-0.008015
0.074518,-0.004515
0.017309,0.085669
0.076674,-0.004457
0.087678,-0.050228
-0.005520,-0.027209
-0.052954,0.066717
-0.051862,0.055420
-0.039296,0.036890
0.022645,0.009803
-0.071931,0.068237
0.093233,-0.003527
0.022645,0.020593
0.061514,0.052880
-0.052461,0.020217
-0.022919,-0.071894
0.068330,-0.018162
0.006308,-0.051365
-0.033263,-0.004531
0.017134,-0.038260
0.026592,-0.082512
-0.022373,-0.013870
0.074424,-0.085694
-0.036126,0.017689
0.085903,-0.045711
-0.044465,0.088196
0.014621,0.040462
0.045800,-0.026850
0.092546,0.059664
-0.008235,-0.061489
0.079361,0.094617
-0.096427,-0.051034
-0.097831,-0.082559
0.029757,-0.069920
-0.086052,-0.033831
0.098136,-0.096697
-0.069665,-0.037742
-0.002918,0.048856
0.053573,0.060403
-0.055963,0.078580
-0.044416,0.082298
-0.008357,0.026914
-0.056998,0.073842
0.070468,0.092778
0.014615,0.006653
-0.087496,0.016929
0.026514,0.053339
0.054051,-0.064663
0.080827,0.048042
-0.096791,-0.003864
0.018904,0.011869
0.034450,-0.013602
0.058613,-0.046241
0.019044,0.026888
0.075048,-0.041509
0.033908,-0.060549
0.097373,-0.058105
0.007825,0.005412
0.013695,0.005701
0.040597,0.065125
-0.045736,-0.098192
-0.054257,-0.082036
-0.000084,-0.004398
0.038626,-0.018912
0.061632,-0.053616
-0.016592,0.037864
-0.077054,0.010810
-0.084444,-0.095356
0.082051,-0.024097
0.053916,-0.095707
-0.013527,0.059614
-0.083870,-0.067210
-0.052824,-0.063875
0.051690,0.031575
0.092103,-0.011776
0.088895,-0.069174
-0.020694,-0.038017
0.085218,0.051912
0.021499,0.042732
0.072838,-0.083213
0.059169,0.067997
0.001356,0.098750
-0.075009,0.027928
0.047754,-0.059106
0.024375,0.035237
-0.055873,-0.042701
-0.074853,0.089253
0.054173,0.031122
0.050327,-0.044815
0.022471,0.072756
-0.076047,0.095434
0.073156,0.061231
0.010168,0.037903
-0.095796,0.053648
0.017981,-0.071560
0.059070,0.052804
-0.037066,0.048497
0.044846,-0.040827
0.063390,0.081435
0.016933,0.023705
-0.083357,-0.000065
-0.065818,-0.053613
0.087920,0.067118
-0.017566,-0.052937
0.037160,0.037472
0.028925,-0.080953
-0.024209,0.055338
0.037749,0.020612
0.015159,0.091125
-0.041467,0.016155
0.048463,0.038274
0.044224,-0.058705
0.031504,-0.023855
0.098878,-0.003430
-0.071147,0.043994
0.037285,0.035198
0.039505,0.023353
0.056450,-0.054076
0.082925,0.037269
0.039388,-0.098609
-0.078043,0.047361
0.091172,0.020244
0.074451,-0.030978
0.004317,0.024274
-0.029209,0.058389
0.067598,-0.028253
-0.066041,0.059248
0.087290,0.078665
-0.099652,-0.077302
0.099564,-0.007834
-0.022051,0.092046
0.083800,-0.010340
-0.046612,0.093895
0.097077,0.055933
0.050274,-0.013015
0.059702,-0.065494
0.053731,0.018745
0.007150,-0.052626
0.046203,-0.017112
0.036671,0.056880
0.023696,-0.073383
-0.070046,-0.067736
0.098798,0.089684
-0.040697,-0.022434
0.081045,0.031107
0.017157,0.065898
0.054090,0.008809
0.078788,0.005180
0.038556,-0.022900
-0.093664,-0.098502
0.078400,-0.022703
-0.062162,0.067107
-0.042106,0.050174
0.082456,0.085991
0.054425,-0.011234
0.085624,-0.010103
0.072477,0.029975
-0.032713,-0.048997
0.054439,0.013816
0.046935,-0.009889
0.036521,0.093822
-0.052990,-0.007240
-0.036661,0.025332
-0.021915,0.070797
0.000768,0.054677
0.047063,0.087512
-0.008297,-0.019042
-0.018199,0.015511
-0.099529,0.087581
0.015755,0.029245
-0.003862,-0.043898
-0.044610,0.089341
0.027601,-0.079217
-0.087993,0.002066
-0.017124,0.007828
-0.005078,-0.087678
-0.018967,-0.097225
-0.089132,-0.001587
0.036020,-0.097370
0.089637,0.049961
0.000184,0.025633
-0.022975,-0.045152
0.031889,-0.059767
0.027779,0.033420
0.036415,0.064617
0.080987,0.067790
-0.040280,0.070444
0.008432,-0.086378
-0.035259,0.033095
-0.040898,0.018913
-0.065988,-0.005884
0.091789,-0.081311
-0.001763,-0.026755
0.047486,0.045237
0.075563,-0.068724
0.060489,0.015286
0.068908,0.027893
-0.084987,-0.011681
0.079536,0.061296
-0.045902,-0.090996
0.022812,0.035097
0.078590,0.041340
0.089920,-0.007455
0.006831,-0.043377
0.070568,0.054035
0.085303,0.058401
0.069731,0.015588
0.067304,0.091537
0.022380,0.072897
-0.056979,0.050377
0.030250,0.043147
-0.062492,-0.073657
-0.043227,-0.026267
-0.095611,-0.053252
0.007983,0.008445
0.056697,0.098334
-0.053437,0.012900
-0.041287,0.072732
0.004253,0.030428
0.090994,0.082638
0.068741,0.060256
0.060914,0.006241
0.061662,0.096924
0.010372,0.021461
-0.027389,-0.018776
-0.001951,0.055237
-0.066831,0.036056
-0.049539,0.037552
0.032886,-0.067392
0.066900,-0.073020
-0.014689,-0.074574
0.029274,0.057239
0.081151,0.058742
0.030616,0.057613
-0.018931,-0.053744
0.039397,0.003670
-0.000217,-0.071639
-0.071389,0.005635
0.036497,-0.043618
0.052511,0.010705
0.096804,0.055953
0.092933,0.013685
0.061692,0.012918
0.076319,0.083558
0.059522,0.016838
-0.071899,0.051146
-0.002316,-0.059666
0.027971,-0.002676
0.071815,0.013690
-0.036783,0.039853
-0.040027,0.070036
0.054645,0.063074
-0.056009,-0.085201
-0.084538,0.013353
-0.031579,-0.024861
-0.076222,0.061952
-0.040006,0.022530
-0.083550,0.036217
0.018963,0.070006
0.058068,-0.026883
-0.004141,0.028890
-0.006789,0.064987
0.071171,0.022873
0.039143,-0.094340
0.093409,0.031035
0.087708,0.012529
-0.060693,0.046680
-0.021665,0.014048
0.053518,0.040125
-0.008041,0.005782
-0.014747,-0.032911
-0.070625,0.036123
0.083167,-0.040438
0.099877,-0.048412
0.019099,0.000860
-0.091588,-0.041121
-0.029774,0.025288
0.087557,0.028549
-0.070293,0.093526
-0.095503,0.092304
-0.054260,0.065624
0.017617,0.007454
0.082291,-0.066494
0.044760,0.029480
0.007961,-0.028737
0.063625,0.047240
-0.032970,-0.025964
0.048399,-0.097099
0.004205,-0.089110
0.063840,-0.054894
-0.065996,-0.053768
-0.015204,0.037248
0.017523,0.062895
-0.051310,-0.077764
0.064154,0.009335
0.045853,0.005070
-0.047813,-0.012395
0.010825,0.036142
-0.003019,-0.014077
-0.058110,-0.065855
0.052970,-0.062428
0.095691,-0.041174
0.023259,-0.003431
0.007141,0.027116
0.062662,-0.070168
-0.040855,-0.095780
0.084519,0.064943
-0.006832,-0.016361
0.023911,-0.053673
-0.007361,-0.021006
-0.032746,-0.014407
-0.055538,-0.065814
0.029493,-0.068325
-0.070065,-0.010041
0.058173,-0.051369
0.035184,-0.015456
-0.038194,-0.094315
0.074310,-0.076146
-0.064996,0.041235
-0.057401,-0.046021
-0.090939,-0.009459
-0.091936,0.081900
0.067511,0.003412
0.060607,-0.063148
-0.062586,0.048569
0.035137,-0.030145
0.060342,-0.053532
0.030549,-0.015417
-0.002872,0.052508
0.015282,0.094419
0.077262,-0.063869
-0.009439,0.028723
-0.035753,-0.080812
-0.001687,-0.032148
0.030758,0.005822
0.009349,-0.086690
0.075948,0.020731
-0.074006,0.005987
-0.040846,-0.022473
0.032294,-0.029608
-0.086288,0.076599
-0.068181,-0.018820
0.097171,0.054900
0.043199,0.043872
0.084615,0.041567
0.098361,0.031415
0.045719,-0.079033
0.048164,-0.062520
-0.022152,0.086946
0.024799,-0.077092
0.004622,0.017485
-0.014800,-0.015040
-0.058115,0.033486
-0.096675,0.020175
0.011816,-0.092382
-0.044219,0.016260
0.098157,0.016153
-0.006991,0.013329
0.077358,0.063942
0.025102,-0.005105
-0.034607,-0.019342
-0.098019,0.041562
0.077437,-0.085432
0.058182,-0.016939
0.079601,0.093101
0.053431,-0.046209
0.031462,-0.047746
0.057443,0.032328
0.004624,-0.090982
0.002658,-0.029794
0.013366,-0.015153
0.083119,0.068048
0.090469,0.024379
-0.082369,-0.048361
-0.043443,0.091933
-0.058315,-0.014120
0.031123,0.083277
-0.004993,-0.015971
-0.010165,-0.006951
-0.040798,-0.073270
0.000093,0.033302
0.089387,-0.026067
-0.032927,-0.072076
0.024552,0.003976
-0.021983,0.061173
-0.060806,-0.067490
-0.067440,-0.096724
-0.055964,0.071809
0.064294,-0.005318
0.082741,-0.010973
-0.009598,0.096646
0.098693,0.081648
0.009194,-0.054660
0.075094,-0.038435
0.006927,0.026317
